16.741667,0.5,-0.070078
16.75,0.5,-0.076133
16.758333,0.5,-0.085703
16.766667,0.5,-0.092149
16.775,0.5,-0.092539
16.783333,0.5,-0.088243
16.791667,0.5,-0.08375
16.8,0.5,-0.080625
16.808333,0.5,-0.078672
16.816667,0.5,-0.076133
16.825,0.5,-0.073789
16.833333,0.5,-0.074571
16.841667,0.5,-0.078477
16.85,0.5,-0.084532
16.858333,0.5,-0.089024
16.866667,0.5,-0.091563
16.875,0.5,-0.093125
16.883333,0.5,-0.093711
16.891667,0.5,-0.093125
16.9,0.5,-0.090586
16.908333,0.5,-0.086485
16.916667,0.5,-0.082188
16.925,0.5,-0.080235
16.933333,0.5,-0.082774
16.941667,0.5,-0.087657
16.95,0.5,-0.093125
16.958333,0.5,-0.097227
16.966667,0.5,-0.097813
16.975,0.5,-0.094883
16.983333,0.5,-0.088828
16.991667,0.5,-0.082969
17,0.5,-0.081797
17.008333,0.5,-0.088243
17.016667,0.5,-0.096836
17.025,0.5,-0.1025
17.033333,0.5,-0.101719
17.041667,0.5,-0.09625
17.05,0.5,-0.088828
17.058333,0.5,-0.083164
17.066667,0.5,-0.078477
17.075,0.5,-0.072227
17.083333,0.5,-0.062266
17.091667,0.5,-0.047032
17.1,0.5,-0.030235
17.108333,0.5,-0.017539
17.116667,0.5,-0.011485
17.125,0.5,-0.00836
17.133333,0.5,-0.003086
17.141667,0.5,0.012343
17.15,0.5,0.038711
17.158333,0.5,0.074257
17.166667,0.5,0.115078
17.175,0.5,0.155312
17.183333,0.5,0.193593
17.191667,0.5,0.228359
17.2,0.5,0.261757
17.208333,0.5,0.296328
17.216667,0.5,0.337148
17.225,0.5,0.388711
17.233333,0.5,0.449648
17.241667,0.5,0.512343
17.25,0.5,0.565468
17.258333,0.5,0.605312
17.266667,0.5,0.63207
17.275,0.5,0.650234
17.283333,0.5,0.663711
17.291667,0.5,0.6725
17.3,0.5,0.672304
17.308333,0.5,0.66039
17.316667,0.5,0.637539
17.325,0.5,0.601992
17.333333,0.5,0.557851
17.341667,0.5,0.510586
17.35,0.5,0.462148
17.358333,0.5,0.413125
17.366667,0.5,0.361757
17.375,0.5,0.31
17.383333,0.5,0.261172
17.391667,0.5,0.217031
17.4,0.5,0.178359
17.408333,0.5,0.143203
17.416667,0.5,0.109218
17.425,0.5,0.076406
17.433333,0.5,0.045351
17.441667,0.5,0.015468
17.45,0.5,-0.012071
17.458333,0.5,-0.03336
17.466667,0.5,-0.049375
17.475,0.5,-0.059727
17.483333,0.5,-0.065782
17.491667,0.5,-0.069688
17.5,0.5,-0.072618
17.508333,0.5,-0.076719
17.516667,0.5,-0.084336
17.525,0.5,-0.093516
17.533333,0.5,-0.100743
17.541667,0.5,-0.103672
17.55,0.5,-0.101719
17.558333,0.5,-0.097813
17.566667,0.5,-0.095664
17.575,0.5,-0.098008
17.583333,0.5,-0.104844
17.591667,0.5,-0.112266
17.6,0.5,-0.116758
17.608333,0.5,-0.116368
17.616667,0.5,-0.113633
17.625,0.5,-0.110118
17.633333,0.5,-0.107188
17.641667,0.5,-0.103477
17.65,0.5,-0.098203
17.658333,0.5,-0.093907
17.666667,0.5,-0.091368
17.675,0.5,-0.093711
17.683333,0.5,-0.100938
17.691667,0.5,-0.109532
17.7,0.5,-0.113633
17.708333,0.5,-0.110703
17.716667,0.5,-0.104258
17.725,0.5,-0.100157
17.733333,0.5,-0.101914
17.741667,0.5,-0.107188
17.75,0.5,-0.111094
17.758333,0.5,-0.112657
17.766667,0.5,-0.114219
17.775,0.5,-0.117539
17.783333,0.5,-0.122813
17.791667,0.5,-0.12711
17.8,0.5,-0.128672
17.808333,0.5,-0.128086
17.816667,0.5,-0.125938
17.825,0.5,-0.122032
17.833333,0.5,-0.119688
17.841667,0.5,-0.118516
17.85,0.5,-0.117539
17.858333,0.5,-0.116172
17.866667,0.5,-0.114805
17.875,0.5,-0.11461
17.883333,0.5,-0.11461
17.891667,0.5,-0.114219
17.9,0.5,-0.112461
17.908333,0.5,-0.110703
17.916667,0.5,-0.11168
17.925,0.5,-0.116172
17.933333,0.5,-0.121641
17.941667,0.5,-0.125743
17.95,0.5,-0.125352
17.958333,0.5,-0.122422
17.966667,0.5,-0.123789
17.975,0.5,-0.129453
17.983333,0.5,-0.136875
17.991667,0.5,-0.140977
18,0.5,-0.14
18.008333,0.5,-0.134922
18.016667,0.5,-0.128086
18.025,0.5,-0.120469
18.033333,0.5,-0.115
18.041667,0.5,-0.112852
18.05,0.5,-0.11461
18.058333,0.5,-0.119297
18.066667,0.5,-0.126914
18.075,0.5,-0.132188
18.083333,0.5,-0.134922
18.091667,0.5,-0.134727
18.1,0.5,-0.134141
18.108333,0.5,-0.135118
18.116667,0.5,-0.137852
18.125,0.5,-0.140196
18.133333,0.5,-0.138828
18.141667,0.5,-0.132969
18.15,0.5,-0.125547
18.158333,0.5,-0.118711
18.166667,0.5,-0.115391
18.175,0.5,-0.113828
18.183333,0.5,-0.113633
18.191667,0.5,-0.113438
18.2,0.5,-0.114414
18.208333,0.5,-0.116953
18.216667,0.5,-0.122227
18.225,0.5,-0.129844
18.233333,0.5,-0.136094
18.241667,0.5,-0.138047
18.25,0.5,-0.135118
18.258333,0.5,-0.129063
18.266667,0.5,-0.122227
18.275,0.5,-0.11461
18.283333,0.5,-0.105821
18.291667,0.5,-0.095469
18.3,0.5,-0.08668
18.308333,0.5,-0.082188
18.316667,0.5,-0.086875
18.325,0.5,-0.095274
18.333333,0.5,-0.103672
18.341667,0.5,-0.108164
18.35,0.5,-0.109141
18.358333,0.5,-0.10875
18.366667,0.5,-0.107383
18.375,0.5,-0.10543
18.383333,0.5,-0.100157
18.391667,0.5,-0.092344
18.4,0.5,-0.084727
18.408333,0.5,-0.076133
18.416667,0.5,-0.065586
18.425,0.5,-0.046836
18.433333,0.5,-0.017735
18.441667,0.5,0.01957
18.45,0.5,0.059023
18.458333,0.5,0.097109
18.466667,0.5,0.137148
18.475,0.5,0.18539
18.483333,0.5,0.248476
18.491667,0.5,0.326992
18.5,0.5,0.420742
18.508333,0.5,0.527968
18.516667,0.5,0.650625
18.525,0.5,0.792812
18.533333,0.5,0.958828
18.541667,0.5,1.151406
18.55,0.5,1.369179
18.558333,0.5,1.609804
18.566667,0.5,1.868984
18.575,0.5,2.142421
18.583333,0.5,2.42582
18.591667,0.5,2.715273
18.6,0.5,3.005117
18.608333,0.5,3.28793
18.616667,0.5,3.553555
18.625,0.5,3.78832
18.633333,0.5,3.984219
18.641667,0.5,4.135586
18.65,0.5,4.240078
18.658333,0.5,4.294961
18.666667,0.5,4.295352
18.675,0.5,4.237734
18.683333,0.5,4.121914
18.691667,0.5,3.951015
18.7,0.5,3.736367
18.708333,0.5,3.48793
18.716667,0.5,3.215469
18.725,0.5,2.927187
18.733333,0.5,2.62875
18.741667,0.5,2.327578
18.75,0.5,2.036953
18.758333,0.5,1.764101
18.766667,0.5,1.514297
18.775,0.5,1.285195
18.783333,0.5,1.075234
18.791667,0.5,0.884804
18.8,0.5,0.713906
18.808333,0.5,0.566445
18.816667,0.5,0.444961
18.825,0.5,0.347695
18.833333,0.5,0.27289
18.841667,0.5,0.212929
18.85,0.5,0.161562
18.858333,0.5,0.115078
18.866667,0.5,0.072304
18.875,0.5,0.034023
18.883333,0.5,0.002578
18.891667,0.5,-0.02125
18.9,0.5,-0.038633
18.908333,0.5,-0.051524
18.916667,0.5,-0.061289
18.925,0.5,-0.069493
18.933333,0.5,-0.075352
18.941667,0.5,-0.078086
18.95,0.5,-0.076914
18.958333,0.5,-0.072618
18.966667,0.5,-0.066953
18.975,0.5,-0.060899
18.983333,0.5,-0.055821
18.991667,0.5,-0.048985
19,0.5,-0.038633
19.008333,0.5,-0.026914
19.016667,0.5,-0.016563
19.025,0.5,-0.007774
19.033333,0.5,0.004336
19.041667,0.5,0.025039
19.05,0.5,0.05707
19.058333,0.5,0.097304
19.066667,0.5,0.14125
19.075,0.5,0.185195
19.083333,0.5,0.226211
19.091667,0.5,0.264687
19.1,0.5,0.303554
19.108333,0.5,0.345937
19.116667,0.5,0.392031
19.125,0.5,0.439687
19.133333,0.5,0.484609
19.141667,0.5,0.525625
19.15,0.5,0.564687
19.158333,0.5,0.602968
19.166667,0.5,0.637539
19.175,0.5,0.664687
19.183333,0.5,0.677382
19.191667,0.5,0.674453
19.2,0.5,0.656289
19.208333,0.5,0.629922
19.216667,0.5,0.599843
19.225,0.5,0.567422
19.233333,0.5,0.532265
19.241667,0.5,0.490859
19.25,0.5,0.444765
19.258333,0.5,0.400429
19.266667,0.5,0.362148
19.275,0.5,0.333047
19.283333,0.5,0.309414
19.291667,0.5,0.291445
19.3,0.5,0.281484
19.308333,0.5,0.284218
19.316667,0.5,0.302968
19.325,0.5,0.334804
19.333333,0.5,0.37914
19.341667,0.5,0.431679
19.35,0.5,0.493593
19.358333,0.5,0.56332
19.366667,0.5,0.640078
19.375,0.5,0.720937
19.383333,0.5,0.80707
19.391667,0.5,0.898281
19.4,0.5,0.994375
19.408333,0.5,1.089297
19.416667,0.5,1.174843
19.425,0.5,1.246328
19.433333,0.5,1.301406
19.441667,0.5,1.341445
19.45,0.5,1.362929
19.458333,0.5,1.364492
19.466667,0.5,1.346914
19.475,0.5,1.311367
19.483333,0.5,1.261757
19.491667,0.5,1.200625
19.5,0.5,1.127187
19.508333,0.5,1.041836
19.516667,0.5,0.945937
19.525,0.5,0.843398
19.533333,0.5,0.740468
19.541667,0.5,0.642031
19.55,0.5,0.548086
19.558333,0.5,0.45707
19.566667,0.5,0.370351
19.575,0.5,0.290468
19.583333,0.5,0.220742
19.591667,0.5,0.162929
19.6,0.5,0.117422
19.608333,0.5,0.081679
19.616667,0.5,0.051211
19.625,0.5,0.021132
19.633333,0.5,-0.008946
19.641667,0.5,-0.035118
19.65,0.5,-0.052305
19.658333,0.5,-0.059532
19.666667,0.5,-0.060899
19.675,0.5,-0.062071
19.683333,0.5,-0.065782
19.691667,0.5,-0.072422
19.7,0.5,-0.082578
19.708333,0.5,-0.094688
19.716667,0.5,-0.106407
19.725,0.5,-0.116172
19.733333,0.5,-0.123008
19.741667,0.5,-0.126914
19.75,0.5,-0.12711
19.758333,0.5,-0.124571
19.766667,0.5,-0.12125
19.775,0.5,-0.119688
19.783333,0.5,-0.12086
19.791667,0.5,-0.126328
19.8,0.5,-0.131993
19.808333,0.5,-0.135899
19.816667,0.5,-0.136289
19.825,0.5,-0.133164
19.833333,0.5,-0.126914
19.841667,0.5,-0.118907
19.85,0.5,-0.113243
19.858333,0.5,-0.109922
19.866667,0.5,-0.110118
19.875,0.5,-0.110703
19.883333,0.5,-0.108555
19.891667,0.5,-0.104063
19.9,0.5,-0.09918
19.908333,0.5,-0.097227
19.916667,0.5,-0.09918
19.925,0.5,-0.103868
19.933333,0.5,-0.108555
19.941667,0.5,-0.112071
19.95,0.5,-0.113633
19.958333,0.5,-0.113828
19.966667,0.5,-0.114414
19.975,0.5,-0.112657
19.983333,0.5,-0.108555
19.991667,0.5,-0.100743
20,0.5,-0.08961
20.008333,0.5,-0.078477
20.016667,0.5,-0.071836
20.025,0.5,-0.069883
20.033333,0.5,-0.071836
20.041667,0.5,-0.074375
20.05,0.5,-0.077305
20.058333,0.5,-0.079844
20.066667,0.5,-0.082969
20.075,0.5,-0.087266
20.083333,0.5,-0.092149
20.091667,0.5,-0.096836
20.1,0.5,-0.099571
20.108333,0.5,-0.099961
20.116667,0.5,-0.099571
20.125,0.5,-0.098594
20.133333,0.5,-0.098008
20.141667,0.5,-0.098399
20.15,0.5,-0.100352
20.158333,0.5,-0.104844
20.166667,0.5,-0.110118
20.175,0.5,-0.115977
20.183333,0.5,-0.120078
20.191667,0.5,-0.123203
20.2,0.5,-0.123594
20.208333,0.5,-0.120274
20.216667,0.5,-0.115977
20.225,0.5,-0.11168
20.233333,0.5,-0.109922
20.241667,0.5,-0.113047
20.25,0.5,-0.120469
20.258333,0.5,-0.129063
20.266667,0.5,-0.133164
20.275,0.5,-0.134141
20.283333,0.5,-0.131602
20.291667,0.5,-0.127305
20.3,0.5,-0.123008
20.308333,0.5,-0.121836
20.316667,0.5,-0.126914
20.325,0.5,-0.134141
20.333333,0.5,-0.141172
20.341667,0.5,-0.144102
20.35,0.5,-0.143516
20.358333,0.5,-0.142539
20.366667,0.5,-0.143516
20.375,0.5,-0.146836
20.383333,0.5,-0.150352
20.391667,0.5,-0.153282
20.4,0.5,-0.154063
20.408333,0.5,-0.1525
20.416667,0.5,-0.149766
20.425,0.5,-0.147227
20.433333,0.5,-0.14625
20.441667,0.5,-0.147032
20.45,0.5,-0.148594
20.458333,0.5,-0.14918
20.466667,0.5,-0.149766
20.475,0.5,-0.150743
20.483333,0.5,-0.150743
20.491667,0.5,-0.149961
20.5,0.5,-0.148594
20.508333,0.5,-0.146641
20.516667,0.5,-0.14293
20.525,0.5,-0.137852
20.533333,0.5,-0.132188
20.541667,0.5,-0.129844
20.55,0.5,-0.131016
20.558333,0.5,-0.133946
20.566667,0.5,-0.135118
20.575,0.5,-0.134727
20.583333,0.5,-0.134922
20.591667,0.5,-0.138828
20.6,0.5,-0.147422
20.608333,0.5,-0.155235
20.616667,0.5,-0.157383
20.625,0.5,-0.152891
20.633333,0.5,-0.143907
20.641667,0.5,-0.135118
20.65,0.5,-0.129453
20.658333,0.5,-0.127305
20.666667,0.5,-0.128868
20.675,0.5,-0.134141
20.683333,0.5,-0.140782
20.691667,0.5,-0.145469
20.7,0.5,-0.143907
20.708333,0.5,-0.137266
20.716667,0.5,-0.129453
20.725,0.5,-0.124961
20.733333,0.5,-0.124571
20.741667,0.5,-0.126524
20.75,0.5,-0.128868
20.758333,0.5,-0.130625
20.766667,0.5,-0.131602
20.775,0.5,-0.132578
20.783333,0.5,-0.132774
20.791667,0.5,-0.131211
20.8,0.5,-0.128868
20.808333,0.5,-0.125352
20.816667,0.5,-0.121641
20.825,0.5,-0.120469
20.833333,0.5,-0.121641
20.841667,0.5,-0.126328
20.85,0.5,-0.130039
20.858333,0.5,-0.133555
20.866667,0.5,-0.134141
20.875,0.5,-0.13336
20.883333,0.5,-0.132578
20.891667,0.5,-0.133946
20.9,0.5,-0.136875
20.908333,0.5,-0.139805
20.916667,0.5,-0.142735
20.925,0.5,-0.145078
20.933333,0.5,-0.148399
20.941667,0.5,-0.15211
20.95,0.5,-0.155235
20.958333,0.5,-0.155039
20.966667,0.5,-0.1525
20.975,0.5,-0.148594
20.983333,0.5,-0.145274
20.991667,0.5,-0.141563
21,0.5,-0.135899
21.008333,0.5,-0.130235
21.016667,0.5,-0.125743
21.025,0.5,-0.125547
21.033333,0.5,-0.128477
21.041667,0.5,-0.130235
21.05,0.5,-0.1275
21.058333,0.5,-0.12086
21.066667,0.5,-0.115
21.075,0.5,-0.114024
21.083333,0.5,-0.11793
21.091667,0.5,-0.125938
21.1,0.5,-0.131993
21.108333,0.5,-0.132578
21.116667,0.5,-0.128672
21.125,0.5,-0.122032
21.133333,0.5,-0.119493
21.141667,0.5,-0.12125
21.15,0.5,-0.124375
21.158333,0.5,-0.125743
21.166667,0.5,-0.124375
21.175,0.5,-0.122813
21.183333,0.5,-0.125352
21.191667,0.5,-0.129258
21.2,0.5,-0.13336
21.208333,0.5,-0.135118
21.216667,0.5,-0.132969
21.225,0.5,-0.128672
21.233333,0.5,-0.126328
21.241667,0.5,-0.1275
21.25,0.5,-0.131016
21.258333,0.5,-0.13375
21.266667,0.5,-0.13336
21.275,0.5,-0.131211
21.283333,0.5,-0.128477
21.291667,0.5,-0.126133
21.3,0.5,-0.122422
21.308333,0.5,-0.119883
21.316667,0.5,-0.119688
21.325,0.5,-0.123985
21.333333,0.5,-0.129844
21.341667,0.5,-0.135313
21.35,0.5,-0.138633
21.358333,0.5,-0.137657
21.366667,0.5,-0.132774
21.375,0.5,-0.126524
21.383333,0.5,-0.12086
21.391667,0.5,-0.119493
21.4,0.5,-0.120469
21.408333,0.5,-0.120274
21.416667,0.5,-0.118907
21.425,0.5,-0.118321
21.433333,0.5,-0.119102
21.441667,0.5,-0.121446
21.45,0.5,-0.123985
21.458333,0.5,-0.125157
21.466667,0.5,-0.123985
21.475,0.5,-0.121836
21.483333,0.5,-0.119493
21.491667,0.5,-0.115586
21.5,0.5,-0.111289
21.508333,0.5,-0.107188
21.516667,0.5,-0.105039
21.525,0.5,-0.101914
21.533333,0.5,-0.09586
21.541667,0.5,-0.08375
21.55,0.5,-0.067149
21.558333,0.5,-0.050157
21.566667,0.5,-0.032383
21.575,0.5,-0.015977
21.583333,0.5,0.00375
21.591667,0.5,0.027578
21.6,0.5,0.057461
21.608333,0.5,0.09125
21.616667,0.5,0.127773
21.625,0.5,0.16332
21.633333,0.5,0.199257
21.641667,0.5,0.236757
21.65,0.5,0.276015
21.658333,0.5,0.317226
21.666667,0.5,0.36039
21.675,0.5,0.404922
21.683333,0.5,0.449843
21.691667,0.5,0.491445
21.7,0.5,0.524062
21.708333,0.5,0.543593
21.716667,0.5,0.55082
21.725,0.5,0.549062
21.733333,0.5,0.542812
21.741667,0.5,0.535195
21.75,0.5,0.523086
21.758333,0.5,0.501797
21.766667,0.5,0.46957
21.775,0.5,0.430117
21.783333,0.5,0.392226
21.791667,0.5,0.358437
21.8,0.5,0.327382
21.808333,0.5,0.293007
21.816667,0.5,0.250234
21.825,0.5,0.201211
21.833333,0.5,0.151601
21.841667,0.5,0.109414
21.85,0.5,0.079336
21.858333,0.5,0.061367
21.866667,0.5,0.050429
21.875,0.5,0.040859
21.883333,0.5,0.029531
21.891667,0.5,0.013711
21.9,0.5,-0.007188
21.908333,0.5,-0.028282
21.916667,0.5,-0.047227
21.925,0.5,-0.056797
21.933333,0.5,-0.058946
21.941667,0.5,-0.058555
21.95,0.5,-0.060703
21.958333,0.5,-0.067735
21.966667,0.5,-0.07711
21.975,0.5,-0.084922
21.983333,0.5,-0.085313
21.991667,0.5,-0.080235
22,0.5,-0.074766
22.008333,0.5,-0.073203
22.016667,0.5,-0.074961
22.025,0.5,-0.077891
22.033333,0.5,-0.078477
22.041667,0.5,-0.078672
22.05,0.5,-0.082188
22.058333,0.5,-0.091758
22.066667,0.5,-0.104453
22.075,0.5,-0.115977
22.083333,0.5,-0.12125
22.091667,0.5,-0.120078
22.1,0.5,-0.116172
22.108333,0.5,-0.114219
22.116667,0.5,-0.116172
22.125,0.5,-0.119688
22.133333,0.5,-0.121446
22.141667,0.5,-0.120274
22.15,0.5,-0.119883
22.158333,0.5,-0.123985
22.166667,0.5,-0.129258
22.175,0.5,-0.132774
22.183333,0.5,-0.13043
22.191667,0.5,-0.125157
22.2,0.5,-0.121836
22.208333,0.5,-0.126524
22.216667,0.5,-0.133164
22.225,0.5,-0.137461
22.233333,0.5,-0.13668
22.241667,0.5,-0.132969
22.25,0.5,-0.132383
22.258333,0.5,-0.136094
22.266667,0.5,-0.142149
22.275,0.5,-0.147422
22.283333,0.5,-0.150352
22.291667,0.5,-0.153086
22.3,0.5,-0.156016
22.308333,0.5,-0.157969
22.316667,0.5,-0.155625
22.325,0.5,-0.149571
22.333333,0.5,-0.14293
22.341667,0.5,-0.14
22.35,0.5,-0.142735
22.358333,0.5,-0.148203
22.366667,0.5,-0.153672
22.375,0.5,-0.156993
22.383333,0.5,-0.157578
22.391667,0.5,-0.155039
22.4,0.5,-0.151133
22.408333,0.5,-0.147032
22.416667,0.5,-0.144297
22.425,0.5,-0.142149
22.433333,0.5,-0.141368
22.441667,0.5,-0.141368
22.45,0.5,-0.144297
22.458333,0.5,-0.147813
22.466667,0.5,-0.15211
22.475,0.5,-0.154844
22.483333,0.5,-0.155821
22.491667,0.5,-0.156602
22.5,0.5,-0.155235
22.508333,0.5,-0.150938
22.516667,0.5,-0.141172
22.525,0.5,-0.127305
22.533333,0.5,-0.11461
22.541667,0.5,-0.10836
22.55,0.5,-0.109727
22.558333,0.5,-0.116758
22.566667,0.5,-0.123985
22.575,0.5,-0.126524
22.583333,0.5,-0.122227
22.591667,0.5,-0.114024
22.6,0.5,-0.105235
22.608333,0.5,-0.098985
22.616667,0.5,-0.093907
22.625,0.5,-0.08668
22.633333,0.5,-0.073203
22.641667,0.5,-0.055039
22.65,0.5,-0.033555
22.658333,0.5,-0.013828
22.666667,0.5,0.005117
22.675,0.5,0.024843
22.683333,0.5,0.046523
22.691667,0.5,0.069179
22.7,0.5,0.091445
22.708333,0.5,0.112148
22.716667,0.5,0.133242
22.725,0.5,0.152382
22.733333,0.5,0.169179
22.741667,0.5,0.18207
22.75,0.5,0.189101
22.758333,0.5,0.19164
22.766667,0.5,0.188906
22.775,0.5,0.181289
22.783333,0.5,0.170547
22.791667,0.5,0.157461
22.8,0.5,0.146132
22.808333,0.5,0.136367
22.816667,0.5,0.126406
22.825,0.5,0.113906
22.833333,0.5,0.09789
22.841667,0.5,0.077187
22.85,0.5,0.055898
22.858333,0.5,0.030898
22.866667,0.5,0.002382
22.875,0.5,-0.028477
22.883333,0.5,-0.056602
22.891667,0.5,-0.074961
22.9,0.5,-0.085313
22.908333,0.5,-0.092344
22.916667,0.5,-0.103868
22.925,0.5,-0.119297
22.933333,0.5,-0.132969
22.941667,0.5,-0.139414
22.95,0.5,-0.14
22.958333,0.5,-0.140586
22.966667,0.5,-0.143907
22.975,0.5,-0.148789
22.983333,0.5,-0.1525
22.991667,0.5,-0.152305
23,0.5,-0.148985
23.008333,0.5,-0.145664
23.016667,0.5,-0.14625
23.025,0.5,-0.151719
23.033333,0.5,-0.159922
23.041667,0.5,-0.168321
23.05,0.5,-0.173203
23.058333,0.5,-0.174375
23.066667,0.5,-0.173203
23.075,0.5,-0.170664
23.083333,0.5,-0.168125
23.091667,0.5,-0.166172
23.1,0.5,-0.163828
23.108333,0.5,-0.161289
23.116667,0.5,-0.159141
23.125,0.5,-0.157383
23.133333,0.5,-0.156602
23.141667,0.5,-0.155821
23.15,0.5,-0.156602
23.158333,0.5,-0.158164
23.166667,0.5,-0.160118
23.175,0.5,-0.160118
23.183333,0.5,-0.157774
23.191667,0.5,-0.154063
23.2,0.5,-0.151133
23.208333,0.5,-0.151328
23.216667,0.5,-0.153868
23.225,0.5,-0.154844
23.233333,0.5,-0.1525
23.241667,0.5,-0.148594
23.25,0.5,-0.147618
23.258333,0.5,-0.153086
23.266667,0.5,-0.161485
23.275,0.5,-0.168907
23.283333,0.5,-0.168516
23.291667,0.5,-0.163633
23.3,0.5,-0.159336
23.308333,0.5,-0.158555
23.316667,0.5,-0.159922
23.325,0.5,-0.160508
23.333333,0.5,-0.158555
23.341667,0.5,-0.15543
23.35,0.5,-0.151719
23.358333,0.5,-0.14918
23.366667,0.5,-0.147227
23.375,0.5,-0.147618
23.383333,0.5,-0.150938
23.391667,0.5,-0.157188
23.4,0.5,-0.163243
23.408333,0.5,-0.164805
23.416667,0.5,-0.161875
23.425,0.5,-0.157578
23.433333,0.5,-0.154844
23.441667,0.5,-0.154258
23.45,0.5,-0.1525
23.458333,0.5,-0.146641
23.466667,0.5,-0.138828
23.475,0.5,-0.13336
23.483333,0.5,-0.136875
23.491667,0.5,-0.148399
23.5,0.5,-0.160313
23.508333,0.5,-0.164024
23.516667,0.5,-0.156993
23.525,0.5,-0.145078
23.533333,0.5,-0.138243
23.541667,0.5,-0.140586
23.55,0.5,-0.150938
23.558333,0.5,-0.162266
23.566667,0.5,-0.169493
23.575,0.5,-0.167735
23.583333,0.5,-0.158555
23.591667,0.5,-0.148789
23.6,0.5,-0.141953
23.608333,0.5,-0.141758
23.616667,0.5,-0.147227
23.625,0.5,-0.153477
23.633333,0.5,-0.155821
23.641667,0.5,-0.154063
23.65,0.5,-0.150547
23.658333,0.5,-0.149571
23.666667,0.5,-0.153672
23.675,0.5,-0.160899
23.683333,0.5,-0.168711
23.691667,0.5,-0.172032
23.7,0.5,-0.171836
23.708333,0.5,-0.169297
23.716667,0.5,-0.167344
23.725,0.5,-0.166563
23.733333,0.5,-0.167149
23.741667,0.5,-0.168907
23.75,0.5,-0.172227
23.758333,0.5,-0.175157
23.766667,0.5,-0.175547
23.775,0.5,-0.173008
23.783333,0.5,-0.169297
23.791667,0.5,-0.166953
23.8,0.5,-0.164805
23.808333,0.5,-0.162852
23.816667,0.5,-0.160313
23.825,0.5,-0.157383
23.833333,0.5,-0.156016
23.841667,0.5,-0.155235
23.85,0.5,-0.153282
23.858333,0.5,-0.150547
23.866667,0.5,-0.150157
23.875,0.5,-0.153086
23.883333,0.5,-0.15875
23.891667,0.5,-0.163047
23.9,0.5,-0.163633
23.908333,0.5,-0.161485
23.916667,0.5,-0.15836
23.925,0.5,-0.156407
23.933333,0.5,-0.156211
23.941667,0.5,-0.157969
23.95,0.5,-0.160313
23.958333,0.5,-0.161094
23.966667,0.5,-0.158164
23.975,0.5,-0.15211
23.983333,0.5,-0.146641
23.991667,0.5,-0.148008
24,0.5,-0.154844
24.008333,0.5,-0.162071
24.016667,0.5,-0.165196
24.025,0.5,-0.160899
24.033333,0.5,-0.154649
24.041667,0.5,-0.150743
24.05,0.5,-0.151133
24.058333,0.5,-0.153868
24.066667,0.5,-0.158555
24.075,0.5,-0.164219
24.083333,0.5,-0.171836
24.091667,0.5,-0.180625
24.1,0.5,-0.188243
24.108333,0.5,-0.191758
24.116667,0.5,-0.190586
24.125,0.5,-0.183946
24.133333,0.5,-0.173789
24.141667,0.5,-0.162071
24.15,0.5,-0.151719
24.158333,0.5,-0.145469
24.166667,0.5,-0.144688
24.175,0.5,-0.14918
24.183333,0.5,-0.155821
24.191667,0.5,-0.161485
24.2,0.5,-0.166758
24.208333,0.5,-0.169688
24.216667,0.5,-0.17125
24.225,0.5,-0.169493
24.233333,0.5,-0.163633
24.241667,0.5,-0.159336
24.25,0.5,-0.160508
24.258333,0.5,-0.168711
24.266667,0.5,-0.178282
24.275,0.5,-0.182774
24.283333,0.5,-0.179649
24.291667,0.5,-0.17125
24.3,0.5,-0.162852
24.308333,0.5,-0.159532
24.316667,0.5,-0.161094
24.325,0.5,-0.163633
24.333333,0.5,-0.162852
24.341667,0.5,-0.159532
24.35,0.5,-0.156602
24.358333,0.5,-0.156407
24.366667,0.5,-0.156602
24.375,0.5,-0.154844
24.383333,0.5,-0.1525
24.391667,0.5,-0.152305
24.4,0.5,-0.154258
24.408333,0.5,-0.156407
24.416667,0.5,-0.156602
24.425,0.5,-0.156797
24.433333,0.5,-0.159727
24.441667,0.5,-0.164805
24.45,0.5,-0.168711
24.458333,0.5,-0.170274
24.466667,0.5,-0.170469
24.475,0.5,-0.17125
24.483333,0.5,-0.171055
24.491667,0.5,-0.167344
24.5,0.5,-0.160313
24.508333,0.5,-0.154649
24.516667,0.5,-0.151328
24.525,0.5,-0.149375
24.533333,0.5,-0.148789
24.541667,0.5,-0.149375
24.55,0.5,-0.153868
24.558333,0.5,-0.160508
24.566667,0.5,-0.167149
24.575,0.5,-0.169883
24.583333,0.5,-0.169102
24.591667,0.5,-0.16793
24.6,0.5,-0.165782
24.608333,0.5,-0.162071
24.616667,0.5,-0.157188
24.625,0.5,-0.1525
24.633333,0.5,-0.147813
24.641667,0.5,-0.144102
24.65,0.5,-0.14
24.658333,0.5,-0.134727
24.666667,0.5,-0.126914
24.675,0.5,-0.115782
24.683333,0.5,-0.101914
24.691667,0.5,-0.086485
24.7,0.5,-0.070664
24.708333,0.5,-0.054649
24.716667,0.5,-0.035703
24.725,0.5,-0.015
24.733333,0.5,0.006875
24.741667,0.5,0.025039
24.75,0.5,0.041054
24.758333,0.5,0.05707
24.766667,0.5,0.074843
24.775,0.5,0.095351
24.783333,0.5,0.113906
24.791667,0.5,0.131875
24.8,0.5,0.149062
24.808333,0.5,0.164492
24.816667,0.5,0.174257
24.825,0.5,0.17289
24.833333,0.5,0.16039
